datetime,open,high,low,close
2025-07-07T14:15:00+05:30,25453.6,25465.25,25415.85,25425.25
2025-07-07T13:45:00+05:30,25451.85,25467.8,25438.7,25452.05
2025-07-07T13:15:00+05:30,25447.6,25460.4,25444.05,25452.75
2025-07-07T12:45:00+05:30,25448.9,25455.35,25417.15,25448.8
2025-07-07T12:15:00+05:30,25430.55,25453.25,25421.25,25450.2
2025-07-07T11:45:00+05:30,25453,25453,25425.2,25430.25
2025-07-07T11:15:00+05:30,25458.9,25461.65,25446.8,25452.4
2025-07-07T10:45:00+05:30,25450.3,25478.75,25447.55,25457.7
2025-07-07T10:15:00+05:30,25436.1,25455.4,25427.45,25449.4
2025-07-07T09:45:00+05:30,25451.8,25473.3,25417.05,25436.1
2025-07-07T09:15:00+05:30,25450.45,25489.8,25407.25,25451.9
2025-07-04T15:15:00+05:30,25462.5,25470.25,25449.3,25467.8
2025-07-04T14:45:00+05:30,25453.75,25466.7,25438.85,25462.8
2025-07-04T14:15:00+05:30,25384.2,25454.55,25373.5,25454.55
2025-07-04T13:45:00+05:30,25372.25,25388.7,25365.8,25384.3
2025-07-04T13:15:00+05:30,25370.25,25381.1,25358.45,25372.7
2025-07-04T12:45:00+05:30,25361.2,25374.95,25352.45,25370.7
2025-07-04T12:15:00+05:30,25351.9,25367.15,25345.45,25360.65
2025-07-04T11:45:00+05:30,25359.6,25359.7,25331.65,25352.9
2025-07-04T11:15:00+05:30,25424.05,25424.95,25351.1,25360.65
2025-07-04T10:45:00+05:30,25413.55,25426.85,25406.7,25423.55
2025-07-04T10:15:00+05:30,25409.6,25420.55,25395.75,25413.85
2025-07-04T09:45:00+05:30,25393.8,25423.55,25387.3,25410.25
2025-07-04T09:15:00+05:30,25428.85,25458.65,25370.55,25394.4
2025-07-03T15:15:00+05:30,25399.5,25418.45,25388.65,25397.4
2025-07-03T14:45:00+05:30,25408.7,25448.6,25393.3,25397.95
2025-07-03T14:15:00+05:30,25491.75,25495.15,25384.35,25405.6
2025-07-03T13:45:00+05:30,25570.45,25574.85,25480,25492.1
2025-07-03T13:15:00+05:30,25506.9,25587.5,25479.75,25570.5
2025-07-03T12:45:00+05:30,25518.55,25526.9,25496.6,25507.55
2025-07-03T12:15:00+05:30,25503.8,25538.55,25486.45,25518.4
2025-07-03T11:45:00+05:30,25512.6,25521.4,25484.85,25503.95
2025-07-03T11:15:00+05:30,25554.85,25576.7,25504.1,25512.9
2025-07-03T10:45:00+05:30,25548,25567.1,25526.45,25554.2
2025-07-03T10:15:00+05:30,25542.5,25567.5,25532.15,25547.85
2025-07-03T09:45:00+05:30,25497.1,25559.8,25495.2,25543.05
2025-07-03T09:15:00+05:30,25505.1,25537.05,25429.75,25497.2
2025-07-02T15:15:00+05:30,25459.35,25459.9,25440.05,25442.85
2025-07-02T14:45:00+05:30,25399.1,25472.8,25397.05,25459.55
2025-07-02T14:15:00+05:30,25417.15,25423.85,25378.75,25398.3
2025-07-02T13:45:00+05:30,25397.35,25425.1,25383.95,25415.3
2025-07-02T13:15:00+05:30,25463.45,25463.65,25384.6,25396.8
2025-07-02T12:45:00+05:30,25494,25495.65,25460.35,25463.1
2025-07-02T12:15:00+05:30,25499.15,25501.35,25484.65,25493.75
2025-07-02T11:45:00+05:30,25485.5,25503.95,25480.1,25499.5
2025-07-02T11:15:00+05:30,25477.3,25501.5,25463.4,25485.3
2025-07-02T10:45:00+05:30,25491.45,25498.75,25466.7,25477.2
2025-07-02T10:15:00+05:30,25525.05,25528.15,25482.5,25491.75
2025-07-02T09:45:00+05:30,25535.35,25559.15,25513.05,25526.1
2025-07-02T09:15:00+05:30,25588.3,25608.1,25533.35,25535.9
2025-07-01T15:15:00+05:30,25537,25556.95,25527,25533
2025-07-01T14:45:00+05:30,25527.15,25548.5,25523.95,25537.25
2025-07-01T14:15:00+05:30,25552.1,25552.2,25515.05,25526
2025-07-01T13:45:00+05:30,25528.4,25551.85,25509.2,25551.85
2025-07-01T13:15:00+05:30,25531.2,25536.9,25523.2,25528.85
2025-07-01T12:45:00+05:30,25538.25,25546.45,25525.95,25531.2
2025-07-01T12:15:00+05:30,25524.65,25551.3,25522.45,25538.05
2025-07-01T11:45:00+05:30,25523.25,25531,25501.8,25524.4
2025-07-01T11:15:00+05:30,25524.4,25535.6,25517.2,25521.85
2025-07-01T10:45:00+05:30,25542.75,25546.7,25513.3,25524.1
2025-07-01T10:15:00+05:30,25530.65,25554.25,25522.85,25542.9
2025-07-01T09:45:00+05:30,25580.25,25593.4,25530.5,25531.3
2025-07-01T09:15:00+05:30,25551.35,25589.8,25513.8,25580.1
2025-06-30T15:15:00+05:30,25524.8,25526.1,25505.35,25507.45
2025-06-30T14:45:00+05:30,25495.1,25526.65,25492.25,25525.15
2025-06-30T14:15:00+05:30,25490.9,25499.3,25477.6,25495.45
2025-06-30T13:45:00+05:30,25502.65,25504.45,25473.3,25489.65
2025-06-30T13:15:00+05:30,25506.25,25518.8,25490.5,25503.5
2025-06-30T12:45:00+05:30,25542.4,25555.35,25499.1,25505.7
2025-06-30T12:15:00+05:30,25586.9,25599.3,25542.45,25542.5
2025-06-30T11:45:00+05:30,25561.85,25589.8,25559.9,25585.95
2025-06-30T11:15:00+05:30,25547.65,25567.55,25539,25561.7
2025-06-30T10:45:00+05:30,25544.6,25565.95,25536.7,25547.85
2025-06-30T10:15:00+05:30,25586.7,25600,25541.6,25544.4
2025-06-30T09:45:00+05:30,25589.9,25596,25543.7,25586.4
2025-06-30T09:15:00+05:30,25661.65,25669.35,25579.15,25590.4
2025-06-27T15:15:00+05:30,25632.6,25649.95,25629.6,25632.45
2025-06-27T14:45:00+05:30,25633.35,25654.2,25624.25,25633
2025-06-27T14:15:00+05:30,25634.4,25637.45,25611.25,25633.5
2025-06-27T13:45:00+05:30,25626.05,25639.35,25620.35,25634.25
2025-06-27T13:15:00+05:30,25617.35,25638.4,25608.8,25625.55
2025-06-27T12:45:00+05:30,25638.95,25649.35,25613.05,25616.65
2025-06-27T12:15:00+05:30,25612.45,25648.6,25612.1,25638.55
2025-06-27T11:45:00+05:30,25608.55,25617.8,25597.45,25612.25
2025-06-27T11:15:00+05:30,25607.35,25610.9,25595.65,25608.6
2025-06-27T10:45:00+05:30,25571.7,25610.25,25571.05,25606.15
2025-06-27T10:15:00+05:30,25568.1,25578.3,25539.6,25570.55
2025-06-27T09:45:00+05:30,25535.25,25569.8,25528.45,25567.65
2025-06-27T09:15:00+05:30,25576.65,25622.5,25523.55,25535.1
2025-06-26T15:15:00+05:30,25541.05,25563.7,25528.6,25530.4
2025-06-26T14:45:00+05:30,25509,25565.3,25480.35,25542.1
2025-06-26T14:15:00+05:30,25517.6,25529.5,25492.6,25505.6
2025-06-26T13:45:00+05:30,25442.85,25527.5,25442.6,25515.95
2025-06-26T13:15:00+05:30,25393.5,25451.55,25389.3,25442.05
2025-06-26T12:45:00+05:30,25403.2,25403.2,25351.3,25392.45
2025-06-26T12:15:00+05:30,25399.35,25421.2,25389.95,25402.2
2025-06-26T11:45:00+05:30,25318.6,25409.1,25318.35,25396.4
2025-06-26T11:15:00+05:30,25337.85,25370.35,25306.35,25318.85
2025-06-26T10:45:00+05:30,25306.9,25365.2,25292.5,25337.75
2025-06-26T10:15:00+05:30,25385.9,25395.8,25304.05,25306.8
2025-06-26T09:45:00+05:30,25346.75,25437.9,25346.75,25386.2
2025-06-26T09:15:00+05:30,25268.95,25389.95,25259.9,25347.1
2025-06-25T15:15:00+05:30,25248.6,25249.65,25234.65,25236.35
2025-06-25T14:45:00+05:30,25246.1,25255.75,25222.65,25248.8
2025-06-25T14:15:00+05:30,25247.05,25262.05,25215.75,25245.85
2025-06-25T13:45:00+05:30,25259.15,25261.05,25224.3,25246.05
2025-06-25T13:15:00+05:30,25242.1,25266.8,25227.35,25257.85
2025-06-25T12:45:00+05:30,25206.45,25245.35,25188.65,25240.4
2025-06-25T12:15:00+05:30,25194.1,25217.3,25180.3,25205.45
2025-06-25T11:45:00+05:30,25209.6,25215.15,25189.95,25194.35
2025-06-25T11:15:00+05:30,25195.5,25220.5,25194.3,25210
2025-06-25T10:45:00+05:30,25201.15,25218.05,25188.15,25195.35
2025-06-25T10:15:00+05:30,25174.9,25217.4,25172.65,25201.4
2025-06-25T09:45:00+05:30,25188.3,25208.6,25173.05,25173.9
2025-06-25T09:15:00+05:30,25150.35,25192.65,25125.05,25188.25
2025-06-24T15:15:00+05:30,25042.5,25078.35,25038.85,25071.55
2025-06-24T14:45:00+05:30,25055.15,25057,25015.5,25041.5
2025-06-24T14:15:00+05:30,25042.85,25077.05,25015.9,25054.7
2025-06-24T13:45:00+05:30,25044.15,25092.75,24999.7,25040.15
2025-06-24T13:15:00+05:30,25183.35,25202.1,25031.5,25043.5
2025-06-24T12:45:00+05:30,25181.95,25278.65,25166,25182.35
2025-06-24T12:15:00+05:30,25307.45,25311.1,25143.95,25181.15
2025-06-24T11:45:00+05:30,25282.2,25317.7,25266.7,25308.75
2025-06-24T11:15:00+05:30,25256.4,25288.45,25247.9,25281.35
2025-06-24T10:45:00+05:30,25214,25276.45,25167.1,25256.4
2025-06-24T10:15:00+05:30,25233.35,25257.95,25191.25,25213.7
2025-06-24T09:45:00+05:30,25176.4,25247.3,25118.5,25232.6
2025-06-24T09:15:00+05:30,25179.9,25250.85,25140.25,25176.3
2025-06-23T15:15:00+05:30,24980.6,24986,24951.7,24958.9
2025-06-23T14:45:00+05:30,24985.25,24994.8,24972.5,24979.9
2025-06-23T14:15:00+05:30,25013.6,25018.6,24978,24985.5
2025-06-23T13:45:00+05:30,25020.45,25057,25010.5,25015.1
2025-06-23T13:15:00+05:30,24962.4,25046.05,24961.8,25021.45
2025-06-23T12:45:00+05:30,24960.85,24964.15,24942.1,24963.55
2025-06-23T12:15:00+05:30,24941.6,24963.2,24938.3,24961.1
2025-06-23T11:45:00+05:30,24962.35,24963.4,24928.8,24941.9
2025-06-23T11:15:00+05:30,24929.45,24968.8,24920.35,24963.05
2025-06-23T10:45:00+05:30,24920.1,24939.05,24902.6,24928.55
2025-06-23T10:15:00+05:30,24863.4,24925.1,24856.75,24919.75
2025-06-23T09:45:00+05:30,24871.3,24878.35,24824.85,24863.1
2025-06-23T09:15:00+05:30,24939.75,24988.1,24858.75,24871.3
2025-06-20T15:15:00+05:30,25116.05,25136.2,25072.8,25079.75
2025-06-20T14:45:00+05:30,25045.3,25132.8,25031.75,25116.6
2025-06-20T14:15:00+05:30,25050.45,25061.2,25031.4,25046.05
2025-06-20T13:45:00+05:30,25047.75,25060.95,25035.7,25049.65
2025-06-20T13:15:00+05:30,25038.9,25078.35,25034.55,25047.55
2025-06-20T12:45:00+05:30,25000.2,25047.75,24997.85,25038.25
2025-06-20T12:15:00+05:30,25039.75,25042.5,24964.05,25000.9
2025-06-20T11:45:00+05:30,25019.05,25044.25,25017.75,25040.1
2025-06-20T11:15:00+05:30,25016.65,25045,25002.9,25019.4
2025-06-20T10:45:00+05:30,25002.95,25024.65,24991.4,25016.55
2025-06-20T10:15:00+05:30,24918.85,25040.45,24918.85,25001.6
2025-06-20T09:45:00+05:30,24874.25,24919.15,24853,24919.05
2025-06-20T09:15:00+05:30,24787.65,24881.5,24783.65,24874.35
2025-06-19T15:15:00+05:30,24791.45,24805.15,24733.4,24744.7
2025-06-19T14:45:00+05:30,24804.4,24817.9,24789.75,24791.75
2025-06-19T14:15:00+05:30,24833.3,24849.85,24787.75,24804.7
2025-06-19T13:45:00+05:30,24789,24842,24786.7,24832.4
2025-06-19T13:15:00+05:30,24794.4,24801.85,24780.55,24789.2
2025-06-19T12:45:00+05:30,24792.65,24807.7,24772.2,24794.55
2025-06-19T12:15:00+05:30,24811.85,24813.75,24786.8,24792.6
2025-06-19T11:45:00+05:30,24799.5,24822.2,24797.75,24811.8
2025-06-19T11:15:00+05:30,24814.3,24816.45,24791.25,24799.5
2025-06-19T10:45:00+05:30,24813.35,24824.65,24802.45,24814.55
2025-06-19T10:15:00+05:30,24832.4,24839.5,24796.45,24813.05
2025-06-19T09:45:00+05:30,24840.7,24863.1,24812.95,24833.2
2025-06-19T09:15:00+05:30,24803.25,24842,24738.1,24839.6
2025-06-18T15:15:00+05:30,24813.25,24823.3,24794.95,24798.75
2025-06-18T14:45:00+05:30,24787.7,24829.65,24783.9,24813.05
2025-06-18T14:15:00+05:30,24777.2,24797.35,24750.45,24787.05
2025-06-18T13:45:00+05:30,24791.3,24795.15,24765.6,24776.9
2025-06-18T13:15:00+05:30,24799.85,24814.95,24789.7,24790.75
2025-06-18T12:45:00+05:30,24782.3,24803.3,24760.65,24800.5
2025-06-18T12:15:00+05:30,24815.8,24817.5,24780.9,24782.3
2025-06-18T11:45:00+05:30,24805.75,24821.75,24776.8,24816.35
2025-06-18T11:15:00+05:30,24837.8,24837.8,24766.9,24804.75
2025-06-18T10:45:00+05:30,24871.75,24872.15,24826,24837.95
2025-06-18T10:15:00+05:30,24917.25,24928.85,24842.45,24871.5
2025-06-18T09:45:00+05:30,24937,24947.55,24901.65,24916.95
2025-06-18T09:15:00+05:30,24788.35,24944.45,24776.9,24937.8
2025-06-17T15:15:00+05:30,24859.5,24868.45,24833.85,24841.5
2025-06-17T14:45:00+05:30,24852.4,24867.35,24841.4,24862.4
2025-06-17T14:15:00+05:30,24862.25,24869.25,24836.75,24852
2025-06-17T13:45:00+05:30,24848.95,24866.25,24839.55,24862.35
2025-06-17T13:15:00+05:30,24839.8,24852.7,24830.6,24849.2
2025-06-17T12:45:00+05:30,24843.4,24849.95,24813.7,24839.45
2025-06-17T12:15:00+05:30,24855.05,24864.05,24841.35,24844.1
2025-06-17T11:45:00+05:30,24894.55,24896.6,24854,24855.7
2025-06-17T11:15:00+05:30,24878.8,24899.85,24868.65,24894.95
2025-06-17T10:45:00+05:30,24900.7,24901.3,24866.7,24878.8
2025-06-17T10:15:00+05:30,24851.75,24908.4,24850.25,24900.45
2025-06-17T09:45:00+05:30,24880.9,24884.75,24846.45,24851.7
2025-06-17T09:15:00+05:30,24977.85,24982.05,24862.1,24880.4
2025-06-16T15:15:00+05:30,24951.55,24957.95,24936.45,24940.95
2025-06-16T14:45:00+05:30,24935.85,24952.2,24929.25,24950.7
2025-06-16T14:15:00+05:30,24961.65,24965.75,24928.5,24936.7
2025-06-16T13:45:00+05:30,24947.6,24967.1,24927.65,24961.5
2025-06-16T13:15:00+05:30,24934.35,24966.65,24929.6,24947.9
2025-06-16T12:45:00+05:30,24941.25,24948.15,24915.3,24934.4
2025-06-16T12:15:00+05:30,24917.3,24953.05,24891.65,24940.6
2025-06-16T11:45:00+05:30,24909.35,24925.05,24889.6,24916.9
2025-06-16T11:15:00+05:30,24906.75,24912.8,24874.25,24908.85
2025-06-16T10:45:00+05:30,24872.2,24930.65,24859.3,24906.75
2025-06-16T10:15:00+05:30,24763.6,24870.4,24763.25,24869.7
2025-06-16T09:45:00+05:30,24767.3,24771.95,24706.15,24763.7
2025-06-16T09:15:00+05:30,24732.35,24817.65,24703.6,24765
2025-06-13T15:15:00+05:30,24725.15,24744.95,24709.75,24735.55
2025-06-13T14:45:00+05:30,24687.85,24728.45,24650.9,24725.6
2025-06-13T14:15:00+05:30,24714.35,24724.9,24686.35,24687.65
2025-06-13T13:45:00+05:30,24733.6,24754.35,24704.8,24715.85
2025-06-13T13:15:00+05:30,24685.2,24736.9,24680.65,24735.05
2025-06-13T12:45:00+05:30,24688.5,24695.8,24674.45,24686
2025-06-13T12:15:00+05:30,24688.8,24724.6,24687.45,24690.8
2025-06-13T11:45:00+05:30,24678.7,24702.1,24673.15,24688.95
2025-06-13T11:15:00+05:30,24652.75,24693.75,24639.75,24679.3
2025-06-13T10:45:00+05:30,24671.85,24692.5,24650.45,24653.75
2025-06-13T10:15:00+05:30,24642.5,24684.15,24625.2,24673.95
2025-06-13T09:45:00+05:30,24620.35,24654.8,24593.45,24644.15
2025-06-13T09:15:00+05:30,24473,24653.15,24473,24621.2
2025-06-12T15:15:00+05:30,24887.35,24887.35,24850.8,24856
2025-06-12T14:45:00+05:30,24891.65,24920.95,24884.6,24887.55
2025-06-12T14:15:00+05:30,24847.55,24912.5,24844.5,24891.7
2025-06-12T13:45:00+05:30,24912.75,24926.6,24825.9,24847.4
2025-06-12T13:15:00+05:30,25041.2,25045.45,24906.8,24911.9
2025-06-12T12:45:00+05:30,25057.45,25074.5,25021.65,25041.1
2025-06-12T12:15:00+05:30,25039.35,25062.8,25033.15,25057.2
2025-06-12T11:45:00+05:30,25035.65,25044.1,25009.35,25039.15
2025-06-12T11:15:00+05:30,25045.85,25092.75,25020.4,25035.6
2025-06-12T10:45:00+05:30,25043.7,25065.15,25037.55,25046.15
2025-06-12T10:15:00+05:30,25096.6,25115.75,25041.55,25044.65
2025-06-12T09:45:00+05:30,25103.45,25126.55,25064.8,25096.8
2025-06-12T09:15:00+05:30,25164.45,25196.2,25099.95,25103.5
2025-06-11T15:15:00+05:30,25145,25146.7,25124.95,25126.8
2025-06-11T14:45:00+05:30,25134.65,25157.6,25132.4,25144.95
2025-06-11T14:15:00+05:30,25127.3,25153.3,25125.8,25135.2
2025-06-11T13:45:00+05:30,25155.25,25155.25,25108.15,25127.85
2025-06-11T13:15:00+05:30,25207.95,25214.2,25155.3,25155.65
2025-06-11T12:45:00+05:30,25198.8,25222.4,25196.85,25208.05
2025-06-11T12:15:00+05:30,25206.2,25220.4,25186.3,25199.55
2025-06-11T11:45:00+05:30,25187.55,25215.95,25184.55,25205.95
2025-06-11T11:15:00+05:30,25180.45,25203.95,25179.25,25187.8
2025-06-11T10:45:00+05:30,25173.15,25188.85,25167.3,25180.8
2025-06-11T10:15:00+05:30,25147.15,25173.75,25132.4,25173.3
2025-06-11T09:45:00+05:30,25125.8,25158.95,25112.45,25146.35
2025-06-11T09:15:00+05:30,25134.15,25150.4,25081.3,25126.2
2025-06-10T15:15:00+05:30,25103.95,25111.8,25087.7,25091.5
2025-06-10T14:45:00+05:30,25112.9,25122.5,25086.15,25104.7
2025-06-10T14:15:00+05:30,25126.4,25129.25,25104.35,25112.8
2025-06-10T13:45:00+05:30,25128.9,25137.1,25121.7,25127.55
2025-06-10T13:15:00+05:30,25127.65,25140.85,25121.15,25129.15
2025-06-10T12:45:00+05:30,25136.05,25142.75,25125.5,25130.5
2025-06-10T12:15:00+05:30,25133.5,25138.65,25120,25136.5
2025-06-10T11:45:00+05:30,25134.8,25150.5,25132.4,25133.5
2025-06-10T11:15:00+05:30,25127.8,25136.65,25115.5,25134.8
2025-06-10T10:45:00+05:30,25148.75,25150.4,25099.8,25127.7
2025-06-10T10:15:00+05:30,25156.5,25163.75,25127.55,25149.2
2025-06-10T09:45:00+05:30,25108.2,25157.95,25103.6,25156.9
2025-06-10T09:15:00+05:30,25196.05,25199.3,25055.45,25109.05
2025-06-09T15:15:00+05:30,25103.1,25110.95,25099.4,25103.1
2025-06-09T14:45:00+05:30,25102,25106.45,25092.35,25103.2
2025-06-09T14:15:00+05:30,25090.7,25107.25,25083.5,25102.35
2025-06-09T13:45:00+05:30,25110.25,25116.05,25088.35,25090.4
2025-06-09T13:15:00+05:30,25109.3,25117.1,25098.45,25109.75
2025-06-09T12:45:00+05:30,25117.45,25118.4,25103.45,25109.1
2025-06-09T12:15:00+05:30,25116.3,25127.85,25104.95,25117.25
2025-06-09T11:45:00+05:30,25112.95,25118.65,25102.3,25116.55
2025-06-09T11:15:00+05:30,25121.1,25128.2,25107.4,25112.25
2025-06-09T10:45:00+05:30,25135.35,25142.7,25121.6,25121.6
2025-06-09T10:15:00+05:30,25119.8,25134.9,25110,25134.45
2025-06-09T09:45:00+05:30,25109.25,25124.35,25089.4,25119.15
2025-06-09T09:15:00+05:30,25160.1,25160.1,25077.15,25108.4
2025-06-06T15:15:00+05:30,25002.1,25010.05,24992.65,25000.3
2025-06-06T14:45:00+05:30,24988.85,25013.4,24983.2,25002.1
2025-06-06T14:15:00+05:30,24989.7,25021.75,24986.25,24988.45
2025-06-06T13:45:00+05:30,24982.15,24994.5,24972.2,24990
2025-06-06T13:15:00+05:30,24969.45,24997.7,24962.35,24981.75
2025-06-06T12:45:00+05:30,24981.7,24991.05,24968,24969.05
2025-06-06T12:15:00+05:30,24998.55,24999.55,24966,24981.1
2025-06-06T11:45:00+05:30,25006.6,25029.5,24993.4,24998.85
2025-06-06T11:15:00+05:30,24982.65,25008.25,24960.55,25006.35
2025-06-06T10:45:00+05:30,24912.55,24983.9,24909.4,24983.05
2025-06-06T10:15:00+05:30,24750.25,24925.95,24735.75,24912.5
2025-06-06T09:45:00+05:30,24687.55,24817.1,24671.45,24750.6
2025-06-06T09:15:00+05:30,24748.7,24763.35,24685.4,24687.35
2025-06-05T15:15:00+05:30,24752.85,24775.4,24745.45,24761.1
2025-06-05T14:45:00+05:30,24750.35,24780.65,24727.1,24752.55
2025-06-05T14:15:00+05:30,24713.8,24764.45,24701.1,24751.55
2025-06-05T13:45:00+05:30,24730.95,24758.45,24693.1,24713.55
2025-06-05T13:15:00+05:30,24776.35,24790.2,24711.35,24730.6
2025-06-05T12:45:00+05:30,24818.3,24831.6,24770.4,24776.95
2025-06-05T12:15:00+05:30,24871.35,24899.85,24798.5,24817.95
2025-06-05T11:45:00+05:30,24728.2,24874.9,24713.8,24869.55
2025-06-05T11:15:00+05:30,24708.1,24754.2,24707.85,24728.75
2025-06-05T10:45:00+05:30,24717.8,24723.5,24690.9,24708.8
2025-06-05T10:15:00+05:30,24733,24741.15,24709.65,24718.35
2025-06-05T09:45:00+05:30,24746.85,24761.5,24724.4,24732.25
2025-06-05T09:15:00+05:30,24691.2,24753.1,24613.1,24747.15
2025-06-04T15:15:00+05:30,24617.65,24622.05,24604.1,24612
2025-06-04T14:45:00+05:30,24615.8,24644.25,24610.55,24616.9
2025-06-04T14:15:00+05:30,24616.55,24625.8,24608.65,24615.15
2025-06-04T13:45:00+05:30,24605.75,24632,24603.25,24616.55
2025-06-04T13:15:00+05:30,24600.4,24611.95,24588.8,24605.7
2025-06-04T12:45:00+05:30,24600.3,24620.1,24593.05,24600.25
2025-06-04T12:15:00+05:30,24607.5,24609.15,24582.2,24600.6
2025-06-04T11:45:00+05:30,24592.65,24607.95,24583.2,24607.75
2025-06-04T11:15:00+05:30,24582.05,24601.55,24572,24592.7
2025-06-04T10:45:00+05:30,24601.25,24603.8,24577.05,24581.55
2025-06-04T10:15:00+05:30,24578.95,24609.6,24569.6,24600.8
2025-06-04T09:45:00+05:30,24552.85,24591.1,24530.45,24578.75
2025-06-04T09:15:00+05:30,24560.45,24612.75,24536.5,24553.85
2025-06-03T15:15:00+05:30,24535.5,24550.65,24524.45,24538.4
2025-06-03T14:45:00+05:30,24586.4,24588.65,24534.4,24535.2
2025-06-03T14:15:00+05:30,24576.4,24601.7,24559.95,24586.05
2025-06-03T13:45:00+05:30,24542,24579.55,24531.7,24577.15
2025-06-03T13:15:00+05:30,24540.5,24572.7,24516.5,24539.9
2025-06-03T12:45:00+05:30,24627.8,24628.7,24502.15,24541.45
2025-06-03T12:15:00+05:30,24614.85,24648.95,24583.75,24628.15
2025-06-03T11:45:00+05:30,24596.1,24641.8,24588.9,24615.35
2025-06-03T11:15:00+05:30,24590.25,24662.6,24571.6,24594.25
2025-06-03T10:45:00+05:30,24642.5,24664.75,24587.7,24590.2
2025-06-03T10:15:00+05:30,24662.4,24766.45,24612.1,24642.85
2025-06-03T09:45:00+05:30,24646.45,24685.5,24619.15,24661.7
2025-06-03T09:15:00+05:30,24786.3,24845.1,24601.3,24646.8
2025-06-02T15:15:00+05:30,24723.5,24724.75,24666.6,24690.35
2025-06-02T14:45:00+05:30,24668.85,24754.4,24656.75,24724
2025-06-02T14:15:00+05:30,24694.3,24705.6,24654.8,24667.65
2025-06-02T13:45:00+05:30,24729.4,24732.5,24682.15,24693.85
2025-06-02T13:15:00+05:30,24703.4,24732.9,24698.5,24728.25
2025-06-02T12:45:00+05:30,24723.7,24737.05,24683.1,24702.9
2025-06-02T12:15:00+05:30,24665.75,24739.75,24665.75,24723.85
2025-06-02T11:45:00+05:30,24626.95,24673.25,24621.25,24665.55
2025-06-02T11:15:00+05:30,24624.55,24657.85,24611.6,24625.5
2025-06-02T10:45:00+05:30,24630.2,24638.85,24609.6,24623.25
2025-06-02T10:15:00+05:30,24581.95,24633.35,24554.2,24629.4
2025-06-02T09:45:00+05:30,24571.6,24606.8,24556.95,24581.75
2025-06-02T09:15:00+05:30,24669.7,24717.55,24526.15,24571.6
2025-05-30T15:15:00+05:30,24751.75,24757.15,24731.1,24736.65
2025-05-30T14:45:00+05:30,24770.1,24784.1,24729.8,24751.65
2025-05-30T14:15:00+05:30,24753.75,24786.8,24751.1,24769.45
2025-05-30T13:45:00+05:30,24771.55,24801.7,24753.6,24753.6
2025-05-30T13:15:00+05:30,24758.55,24783.2,24750.75,24771.65
2025-05-30T12:45:00+05:30,24737.05,24768.9,24737.05,24758.6
2025-05-30T12:15:00+05:30,24743.1,24756.8,24729.35,24737.15
2025-05-30T11:45:00+05:30,24746.4,24768.4,24728.7,24741.8
2025-05-30T11:15:00+05:30,24755.7,24787.95,24745,24745.4
2025-05-30T10:45:00+05:30,24738.35,24772.3,24717.4,24754.3
2025-05-30T10:15:00+05:30,24795.8,24795.8,24721.8,24737.6
2025-05-30T09:45:00+05:30,24819,24833.55,24784,24794.75
2025-05-30T09:15:00+05:30,24812.6,24863.95,24780,24819.1
2025-05-29T15:15:00+05:30,24850.45,24892.6,24837.1,24880.85
2025-05-29T14:45:00+05:30,24755.95,24853.75,24738.35,24850.75
2025-05-29T14:15:00+05:30,24725.6,24767.6,24718.05,24756.3
2025-05-29T13:45:00+05:30,24754.1,24760.45,24717.8,24725.6
2025-05-29T13:15:00+05:30,24760.35,24773.7,24742.8,24754.75
2025-05-29T12:45:00+05:30,24700.25,24772.9,24697.2,24760.75
2025-05-29T12:15:00+05:30,24732,24757.7,24677.3,24700.55
2025-05-29T11:45:00+05:30,24732.2,24747.8,24728.4,24732.05
2025-05-29T11:15:00+05:30,24722.2,24748.3,24708.65,24732.6
2025-05-29T10:45:00+05:30,24742.95,24768.05,24714.15,24723.55
2025-05-29T10:15:00+05:30,24802.45,24806.15,24741.1,24743.2
2025-05-29T09:45:00+05:30,24808.9,24848.05,24780.8,24801.75
2025-05-29T09:15:00+05:30,24825.1,24889.7,24779.7,24808.75
2025-05-28T15:15:00+05:30,24749.5,24757.45,24740.05,24757.15
2025-05-28T14:45:00+05:30,24780.9,24786.1,24748.4,24748.5
2025-05-28T14:15:00+05:30,24788.35,24798,24769.05,24782
2025-05-28T13:45:00+05:30,24776.9,24795.2,24761.1,24788.55
2025-05-28T13:15:00+05:30,24791.1,24797.1,24765.7,24776.7
2025-05-28T12:45:00+05:30,24795.25,24827.05,24789.3,24791.35
2025-05-28T12:15:00+05:30,24762.2,24799.15,24759.05,24795.1
2025-05-28T11:45:00+05:30,24756.35,24780.7,24752.25,24761.7
2025-05-28T11:15:00+05:30,24767.75,24783.85,24746.35,24756.35
2025-05-28T10:45:00+05:30,24752.1,24801.9,24751.65,24768.05
2025-05-28T10:15:00+05:30,24760,24772.5,24737.05,24752.7
2025-05-28T09:45:00+05:30,24806.3,24814.8,24752.95,24760.5
2025-05-28T09:15:00+05:30,24832.5,24864.25,24743.05,24807.25
2025-05-27T15:15:00+05:30,24832.6,24843.3,24816.55,24837.7
2025-05-27T14:45:00+05:30,24781.25,24842.7,24767.1,24831.8
2025-05-27T14:15:00+05:30,24768.25,24784.95,24704.1,24780.65
2025-05-27T13:45:00+05:30,24847.5,24871.85,24744.55,24767.6
2025-05-27T13:15:00+05:30,24830,24849.3,24804.2,24847.4
2025-05-27T12:45:00+05:30,24857.35,24881.3,24800.8,24829.85
